id,svenskt,latin,Organismgrupp,Kategori,Observationer,Landskapstyp,status_abbrev,Rodlistekriterium
1278,strandblocklav,Porpidia hydrophila,"svamp, lav",Art,63,"Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse, Sötvatten (L) - Har betydelse",NT,D1
229729,västlig blocklav,Porpidia platycarpoides,"svamp, lav",Art,7,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",EN,D
1569,gotlandsknagglav,Porpidinia tumidula,"svamp, lav",Art,28,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",CR,D
1279,svartnande narrmusseron,Porpoloma metapodium,svamp,Art,324,Jordbrukslandskap (J) - Stor betydelse,VU,A2c+3c+4c; C1
1280,toppig narrmusseron,Porpoloma pes-caprae,svamp,Art,28,Jordbrukslandskap (J) - Stor betydelse,EN,A2c+3c+4c; C1
102582,hällsäckspindel,Porrhoclubiona genevensis,palpkäke,Art,7,"Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse",NT,B2ab(iii)
104409,,Porrhodites fenestralis,skalbagge,Art,9,Skog (S) - Stor betydelse,DD,
248544,kärrvättespindel,Porrhomma oblitum,palpkäke,Art,15,"Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse",NT,B1ab(iii)c(iv)+2ab(iii)c(iv)
100116,småfläckig sumphöna,Porzana porzana,fågel,Art,12835,"Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Sötvatten (L) - Har betydelse",VU,D1
2039,balsamticka,Postia balsamea,svamp,Art,11,Skog (S) - Stor betydelse,EN,D
250079,,Postia balsamina,svamp,Art,3,Skog (S) - Stor betydelse,DD,
1618,hängticka,Postia ceriflua,svamp,Art,117,Skog (S) - Stor betydelse,VU,C1
1100,rosetticka,Postia floriformis,svamp,Art,80,Skog (S) - Stor betydelse,VU,C1
1101,gropticka,Postia guttulata,svamp,Art,488,Skog (S) - Stor betydelse,NT,C1
2041,sprödporing,Postia hibernica,svamp,Art,14,Skog (S) - Stor betydelse,DD,
5260,lateritticka,Postia lateritia,svamp,Art,585,Skog (S) - Stor betydelse,VU,C1+2a(i)
1102,gäckporing,Postia parva,svamp,Art,184,Skog (S) - Stor betydelse,NT,A2c+3c+4c
1281,spetsnate,Potamogeton acutifolius,kärlväxt,Art,576,"Sötvatten (L) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",VU,"A2ab; B2ab(ii,iii,v)"
1282,källnate,Potamogeton coloratus,kärlväxt,Art,95,"Sötvatten (L) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Våtmark (V) - Har betydelse",VU,B1ab(v)+2ab(v)
1903,bandnate,Potamogeton compressus,kärlväxt,Art,1076,Sötvatten (L) - Stor betydelse,VU,A2b+4ab
1904,uddnate,Potamogeton friesii,kärlväxt,Art,813,Sötvatten (L) - Stor betydelse,NT,"A2b; B2ab(ii,iii,v)"
1283,styvnate,Potamogeton rutilus,kärlväxt,Art,498,Sötvatten (L) - Stor betydelse,VU,"B2ab(ii,iii,v)"
1284,knölnate,Potamogeton trichoides,kärlväxt,Art,327,"Sötvatten (L) - Stor betydelse, Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",VU,"B1ab(ii,iii,v)+2ab(ii,iii,v); D2"
206470,,Potamophylax rotundipennis,nattslända,Art,8,"Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse",DD,
1906,revig blodrot,Potentilla anglica,kärlväxt,Art,811,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",VU,"A2b; B2ab(i,ii,iii,v)"
1907,klippfingerört,Potentilla chamissonis,kärlväxt,Art,51,Fjäll (F) - Stor betydelse,VU,D1
1286,luddfingerört,Potentilla heptaphylla,kärlväxt,Art,710,Jordbrukslandskap (J) - Stor betydelse,NT,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)"
1287,raggfingerört,Potentilla hyparctica,kärlväxt,Art,59,Fjäll (F) - Stor betydelse,VU,D1
2078,gråfingerört,Potentilla incana,kärlväxt,Art,175,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse",VU,B1ab(v)+2ab(v)
1288,mångfingerört,Potentilla multifida,kärlväxt,Art,103,"Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse, Våtmark (V) - Har betydelse",VU,B2ab(v)
1289,smultronfingerört,Potentilla sterilis,kärlväxt,Art,323,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",VU,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)"
1909,backfingerört,Potentilla sterneri,kärlväxt,Art,320,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",NT,"B2ab(iii,v)"
249020,,Praia taczanowskii,stekel,Art,0,Skog (S) - Stor betydelse,DD,
251415,fjällprasiola,Prasiola fluviatilis,alg,Art,0,"Sötvatten (L) - Stor betydelse, Fjäll (F) - Har betydelse",DD,
106037,,Prasocuris hannoveriana,skalbagge,Art,39,"Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse",NT,B2ab(iii)
217839,risgrynskorall,Primnoa resedaeformis,nässeldjur,Art,4,Marin miljö (M) - Stor betydelse,EN,B1ab(iii)+2ab(iii)
1294,lundviva,Primula elatior,kärlväxt,Art,359,Skog (S) - Stor betydelse,NT,D2
221137,majviva,Primula farinosa,kärlväxt,Art,7149,"Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse",NT,A2bc
1296,fjällviva,Primula scandinavica,kärlväxt,Art,302,Fjäll (F) - Stor betydelse,VU,"B2ab(ii,iii,v)"
1297,jordviva,Primula vulgaris,kärlväxt,Art,110,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse",RE,
101622,,Priobium carpini,skalbagge,Art,8,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Skog (S) - Har betydelse",NT,"B1ab(iii,iv)+2ab(iii,iv)"
102645,ängsvägstekel,Priocnemis agilis,stekel,Art,22,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",NT,B2ab(iii)
234184,stäppvägstekel,Priocnemis confusor,stekel,Art,42,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse",EN,"B2ab(ii,iii,iv,v)"
101625,dvärgvägstekel,Priocnemis minuta,stekel,Art,28,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Skog (S) - Har betydelse",VU,"B2ab(ii,iii,iv,v)"
102034,,Prionocera setosa,tvåvinge,Art,0,Fjäll (F) - Stor betydelse,DD,
101629,taggbock,Prionus coriarius,skalbagge,Art,903,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",NT,B2ab(iii)
101631,becksvart kamklobagge,Prionychus melanarius,skalbagge,Art,71,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",VU,"B2ab(iii,iv)"
251343,större vedlarvsstekel,Pristaulacus gibbator,stekel,Art,9,Skog (S) - Stor betydelse,NT,B1ab(iii)
102485,springkornsrotvecklare,Pristerognatha penthinana,fjäril,Art,6,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse",VU,B2ab(iii)
101632,,Proasellus coxalis,kräftdjur,Art,14,"Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse",VU,B1ab(v)+2ab(v)
102460,större ginststävmal,Prolita solutella,fjäril,Art,174,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse",EN,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)"
249094,,Propebela scalaroides,blötdjur,Art,2,Marin miljö (M) - Stor betydelse,DD,
102804,pilsnäcka,Propebela turricula,blötdjur,Art,19,Marin miljö (M) - Stor betydelse,DD,
102760,,Propilidium exiguum,blötdjur,Art,0,Marin miljö (M) - Stor betydelse,DD,
101634,,Prosopistoma pennigerum,dagslända,Art,2,"Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse",RE,
101635,,Prostomis mandibularis,skalbagge,Art,0,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",EN,B2ab(iii)
217855,,Protanthea simplex,nässeldjur,Art,88,Marin miljö (M) - Stor betydelse,NT,D2
100355,mellangulspetsvivel,Protapion interjectum,skalbagge,Art,78,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",NT,B2b(iii)
216147,rotstreckat stråfly,Protarchanara brevilinea,fjäril,Art,32,Havsstrand (H) - Stor betydelse,VU°,"B1ab(ii,iii,iv,v)"
1298,röd guldskivlav,Protoblastenia cyclospora,"svamp, lav",Art,98,Jordbrukslandskap (J) - Stor betydelse,VU,D1
1290,heltuss,Protobryum bryoides,mossa,Art,54,Jordbrukslandskap (J) - Stor betydelse,VU,C2a(i)
244060,,Protocalliphora rognesi,tvåvinge,Art,0,"Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Våtmark (V) - Har betydelse",NT,A2bc
6003482,grenhuding,Protoderma frequens,alg,Art,0,Sötvatten (L) - Stor betydelse,DD,
1301,lövgråtagging,Protodontia subgelatinosa,svamp,Art,14,Skog (S) - Stor betydelse,NT,D1
993,kärrflikmossa,Protolophozia elongata,mossa,Art,10,"Våtmark (V) - Stor betydelse, Fjäll (F) - Har betydelse",NT,D1
229751,vedkastanjelav,Protoparmelia hypotremella,"svamp, lav",Art,29,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse",DD,
221784,flikbrunört,Prunella laciniata,kärlväxt,Art,41,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",EN,D
226371,,Psallodema fieberi,halvvinge,Art,3,Skog (S) - Stor betydelse,NT,B2b(iii)
101636,hässlestävmal,Psamathocrita osseella,fjäril,Art,4,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse",EN,B1ab(iii)
219207,sandkrabbspindel,Psammitis sabulosus,palpkäke,Art,23,"Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse",VU,B2ab(iii)
101637,blodblomfluga,Psarus abdominalis,tvåvinge,Art,4,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse",RE,
1302,dynspröding,Psathyrella ammophila,svamp,Art,59,Havsstrand (H) - Stor betydelse,NT,B2b(iii); D1
5632,skuggspröding,Psathyrella jacobssonii,svamp,Art,1,"Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse",VU,D1
5635,vit ringspröding,Psathyrella leucotephra,svamp,Art,4,Skog (S) - Stor betydelse,DD,
101638,hårig vedvivel,Pselactus spadix,skalbagge,Art,61,"Havsstrand (H) - Stor betydelse, Skog (S) - Stor betydelse",NT,B2ab(iii)
101639,,Psen ater,stekel,Art,0,"Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse",RE,
101642,korthornad ögonbagge,Pseudanidorus pentatomus,skalbagge,Art,97,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",NT,"B2ab(iii,iv)"
101641,flat dammussla,Pseudanodonta complanata,blötdjur,Art,235,Sötvatten (L) - Stor betydelse,NT,"B2ab(iii,v)"
102856,ledsjöstjärna,Pseudarchaster parelii,tagghuding,Art,1,Marin miljö (M) - Stor betydelse,VU,D2
102236,,Pseudeuparius sepicola,skalbagge,Art,146,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",NT,B2ab(iii)
101644,vitbrämad hoppspindel,Pseudicius encarpatus,palpkäke,Art,19,Havsstrand (H) - Stor betydelse,NT,B2a
102641,sidenguldstekel,Pseudochrysis neglecta,stekel,Art,34,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse",VU,"B2ab(i,ii,iii,iv)c(iv)"
249022,,Pseudoclavellaria amerinae,stekel,Art,1,Skog (S) - Stor betydelse,DD,
101646,,Pseudocleonus grammicus,skalbagge,Art,17,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse",EN,B1ab(iii)+2ab(iii)
972,rosentrattskivling,Pseudoclitopilus rhodoleucus,svamp,Art,83,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",NT,C2a(i)
217190,kornrullmossa,Pseudocrossidium obtusulum,mossa,Art,28,Jordbrukslandskap (J) - Stor betydelse,NT,D1
1310,trubbig rullmossa,Pseudocrossidium revolutum,mossa,Art,6,Jordbrukslandskap (J) - Stor betydelse,EN,D
233597,,Pseudocuma longicorne,kräftdjur,Art,0,Marin miljö (M) - Stor betydelse,DD,
233598,,Pseudocuma similis,kräftdjur,Art,0,Marin miljö (M) - Stor betydelse,VU,D2
719,vitnoppa,Pseudognaphalium luteoalbum,kärlväxt,Art,166,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse",EN,D
1312,gammelgransskål,Pseudographis pinicola,svamp,Art,16052,"Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse",NT,A2c+3c+4c
882,tårticka,Pseudoinonotus dryadeus,svamp,Art,513,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse",VU,C2a(i)
958,skorpskinnlav,Pseudoleptogium diffractum,"svamp, lav",Art,31,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse",VU,D1
1313,raspdvärgbågmossa,Pseudoleskeella papillosa,mossa,Art,6,"Skog (S) - Stor betydelse, Sötvatten (L) - Har betydelse",NT,D1
241752,,Pseudoneuroctena senilis,tvåvinge,Art,9,Skog (S) - Stor betydelse,NT,B2ab(iii)
101651,lindgrengnagare,Pseudoptilinus fissicollis,skalbagge,Art,41,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",EN,B2ab(iii)
975,vityxne,Pseudorchis albida,kärlväxt,Art,0,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse",EN,C2a(i)
256011,,Pseudorhyssa alpestris,stekel,Art,5,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Våtmark (V) - Har betydelse",NT,B2b(iii)
256012,,Pseudorhyssa nigricornis,stekel,Art,8,Skog (S) - Stor betydelse,NT,B2b(iii)
1273,skånsk porina,Pseudosagedia borreri,"svamp, lav",Art,3,"Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse",CR,D
1274,stor porina,Pseudosagedia grandis,"svamp, lav",Art,1,Skog (S) - Stor betydelse,RE,
1275,västlig porina,Pseudosagedia interjungens,"svamp, lav",Art,0,"Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",RE,
102770,,Pseudosetia turgida,blötdjur,Art,0,Marin miljö (M) - Stor betydelse,DD,
101653,daggig ginstmätare,Pseudoterpna pruinata,fjäril,Art,102,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse",CR,"B1ab(iii,v)c(iv)"
102876,rättikssjögurka,Pseudothyone raphanus,tagghuding,Art,1,Marin miljö (M) - Stor betydelse,DD,
6040139,,Pseudotomentella alobata,svamp,Art,0,Skog (S) - Stor betydelse,DD,
6040140,,Pseudotomentella pinophila,svamp,Art,0,Skog (S) - Stor betydelse,DD,
6040141,,Pseudotomentella pluriloba,svamp,Art,0,Skog (S) - Stor betydelse,DD,
6040142,,Pseudotomentella rotundispora,svamp,Art,0,Skog (S) - Stor betydelse,DD,
5691,,Pseudotomentella sciastra,svamp,Art,2,Skog (S) - Stor betydelse,DD,
6040135,,Pseudotomentella tristis,svamp,Art,0,Skog (S) - Stor betydelse,DD,
6040132,,Pseudotomentella umbrinascens,svamp,Art,0,Skog (S) - Stor betydelse,DD,
5697,,Pseudotomentella vepallidospora,svamp,Art,0,Skog (S) - Stor betydelse,DD,
102853,andromedasjöstjärna,Psilaster andromeda,tagghuding,Art,8,Marin miljö (M) - Stor betydelse,NT,B1ab(iii)+2ab(iii)
1318,liten järvmossa,Psilopilum cavifolium,mossa,Art,12,Fjäll (F) - Stor betydelse,VU,"B2ab(ii,iii,v)"
102547,tallsotblomfluga,Psilota atra,tvåvinge,Art,12,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse",VU,"B2ab(iii,iv,v)"
249048,eksotblomfluga,Psilota innupta,tvåvinge,Art,0,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse",RE,
101655,,Psilothrix viridicoerulea,skalbagge,Art,0,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",DD,
234637,vit lergök,Psolus squamatus,tagghuding,Art,4,Marin miljö (M) - Stor betydelse,DD,
101656,trumgräshoppa,Psophus stridulus,,Art,2190,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",EN,"B2ab(i,ii,iii,iv)"
1321,klot-tegellav,Psora globifera,"svamp, lav",Art,52,"Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Fjäll (F) - Har betydelse, Skog (S) - Har betydelse",EN,A2bc+4bc; D
1322,falsk guldskivlav,Psora testacea,"svamp, lav",Art,231,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse",VU,D1
1323,öländsk tegellav,Psora vallesiaca,"svamp, lav",Art,99,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse",EN,D
249984,hårskållav,Psoroma paleaceum,"svamp, lav",Art,2,"Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",EN,D
102487,svartbräkenmal,Psychoides verhuella,fjäril,Art,47,"Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse",VU,B2ab(iii)c(iv)
101660,,Psylliodes chalcomera,skalbagge,Art,56,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse",VU,B2b(iii)c(iv)
101661,,Psylliodes cuprea,skalbagge,Art,42,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse",VU,B2b(iii)c(iv)
101662,bolmörtsjordloppa,Psylliodes hyoscyami,skalbagge,Art,14,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse",EN,B2ab(iii)c(iv)
101664,stillfröjordloppa,Psylliodes tricolor,skalbagge,Art,139,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse",VU,B2b(iii)c(iv)
101665,,Ptenidium gressneri,skalbagge,Art,187,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",NT,B2ab(iii)
217690,spetsig knubbsjöstjärna,Pteraster militaris,tagghuding,Art,1,Marin miljö (M) - Stor betydelse,VU,D2
217691,femhörnig knubbsjöstjärna,Pteraster pulvillus,tagghuding,Art,2,Marin miljö (M) - Stor betydelse,VU,D2
243961,,Pterella grisea,tvåvinge,Art,0,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse",NT,B1ab(iii)+2ab(iii)
101668,sandgeting,Pterocheilus phaleratus,stekel,Art,35,"Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse",EN,"B2ab(ii,iii)c(iv)"
1326,stjärtmossa,Pterygoneurum ovatum,mossa,Art,89,Jordbrukslandskap (J) - Stor betydelse,NT,C2a(i)
101674,,Pteryx splendens,skalbagge,Art,50,"Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse",NT,B2ab(iii)
251431,fjäderdun,Ptilothamnion pluma,alg,Art,1,Marin miljö (M) - Stor betydelse,DD,
105303,,Ptinus lichenum,skalbagge,Art,2,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",NT,B2ab(iii)
105306,,Ptinus podolicus,skalbagge,Art,57,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse",NT,B2ab(iii)
102490,hedblomsterstävmal,Ptocheuusa inopella,fjäril,Art,4,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Havsstrand (H) - Har betydelse",EN,"B1ab(iii,iv)+2ab(iii,iv)"
2691,strimbågmossa,Ptychodium plicatum,mossa,Art,14,Fjäll (F) - Stor betydelse,NT,A3c; C2a(i)
1327,atlantmossa,Ptychomitrium polyphyllum,mossa,Art,1,Skog (S) - Stor betydelse,RE,
102065,slank glansmygga,Ptychoptera longicauda,tvåvinge,Art,7,"Skog (S) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse",NT,B2a
102066,videkärrglansmygga,Ptychoptera scutellaris,tvåvinge,Art,2,"Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse",DD,
100337,sidendyngbagge,Pubinus tomentosus,skalbagge,Art,8,Jordbrukslandskap (J) - Stor betydelse,EN,B1ab(iii)c(iv)+2ab(iii)c(iv)
264414,nordsaltgräs,Puccinellia nutkaënsis,kärlväxt,Art,11,Fjäll (F) - Stor betydelse,VU,D1
1329,loppört,Pulicaria vulgaris,kärlväxt,Art,13,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse",RE,
1330,smalbladig lungört,Pulmonaria angustifolia,kärlväxt,Art,1364,Jordbrukslandskap (J) - Stor betydelse,EN,"B2ab(i,ii,iii,v)"
1331,fläcklungört,Pulmonaria officinalis,kärlväxt,Art,412,"Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse",VU,C1
1332,nipsippa,Pulsatilla patens,kärlväxt,Art,777,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse",NT,"B2ab(iii,v)"
1853,mosippa,Pulsatilla vernalis,kärlväxt,Art,12014,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",EN,A2ac
222886,backsippa,Pulsatilla vulgaris,kärlväxt,Art,6564,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse",VU,A2b
1333,gotlandssippa,Pulsatilla vulgaris subsp. gotlandica,kärlväxt,Underart,304,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",VU,D2
224913,vanlig backsippa,Pulsatilla vulgaris subsp. vulgaris,kärlväxt,Underart,11462,Jordbrukslandskap (J) - Stor betydelse,VU,A2bc+4b
102757,,Pulsellum lofotense,blötdjur,Art,0,Marin miljö (M) - Stor betydelse,RE,
263715,krustkudde,Pulvinularia suecica,"alg, bakterie",Art,0,Sötvatten (L) - Stor betydelse,DD,
217915,,Puncturella noachina,blötdjur,Art,15,Marin miljö (M) - Stor betydelse,EN,"B1ab(i,ii,iii)+2ab(i,ii,iii)"
250126,kärrpuppsnäcka,Pupilla pratensis,blötdjur,Art,185,Våtmark (V) - Stor betydelse,NT,B2a
218042,mindre bandtångsnäcka,Pusillina inconspicua,blötdjur,Art,2,Marin miljö (M) - Stor betydelse,DD,
1338,storporig brandticka,Pycnoporellus alboluteus,svamp,Art,52,Skog (S) - Stor betydelse,CR,C2a(i)
229799,staketflarnlav,Pycnora praestabilis,"svamp, lav",Art,234,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse",NT,D1
101685,rysk högstjärt,Pygaera timon,fjäril,Art,135,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",VU,"B2ab(iii,v)c(iv)"
101686,brunt ljusmott,Pyralis lienigialis,fjäril,Art,3,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse",DD,
1340,pyramidmossa,Pyramidula tetragona,mossa,Art,4,Jordbrukslandskap (J) - Stor betydelse,RE,
102492,sandfältsljusmott,Pyrausta aerealis,fjäril,Art,92,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Havsstrand (H) - Har betydelse",VU,"B2ab(ii,iii,iv,v)"
102491,gördelljusmott,Pyrausta cingulata,fjäril,Art,65,"Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse",VU,B2ab(iii)
215482,svart ljusmott,Pyrausta nigrata,fjäril,Art,162,"Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse",NT,"B2b(i,ii,iii,iv,v)"
215481,dubbelbandat ljusmott,Pyrausta ostrinalis,fjäril,Art,364,"Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse",NT,B2ab(iii)
102493,porfyrljusmott,Pyrausta porphyralis,fjäril,Art,34,"Fjäll (F) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse",VU,"B2ab(ii,iv)"
102494,blodrött ljusmott,Pyrausta sanguinalis,fjäril,Art,41,"Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",EN,B2ab(iii)
229815,hasselvårtlav,Pyrenula coryli,"svamp, lav",Art,15,Skog (S) - Stor betydelse,CR,D
1341,barkvårtlav,Pyrenula laevigata,"svamp, lav",Art,3,Skog (S) - Stor betydelse,RE,
1342,bokvårtlav,Pyrenula nitida,"svamp, lav",Art,7416,Skog (S) - Stor betydelse,NT,A2bc+3bc+4bc
1343,askvårtlav,Pyrenula nitidella,"svamp, lav",Art,126,Skog (S) - Stor betydelse,EN,A2bc+3bc+4bc; D
